
 num     #instances         #bytes  class name
1928:             2             80  [Lorg.hibernate.validator.internal.metadata.raw.ConstrainedElement$ConstrainedElementKind;
1929:             1             80  [Lorg.springframework.boot.actuate.trace.TraceProperties$Include;
1930:             2             80  [Lorg.springframework.context.annotation.FilterType;
1931:             2             80  [Lsun.security.util.DisabledAlgorithmConstraints$Constraint$Operator;
1932:             2             80  [[S
1933:             5             80  com.ctc.wstx.stax.WstxOutputFactory
1934:             2             80  com.ctc.wstx.util.SymbolTable
1935:             5             80  com.fasterxml.jackson.dataformat.xml.deser.XmlBeanDeserializerModifier
1936:             5             80  com.fasterxml.jackson.dataformat.xml.ser.XmlBeanSerializerModifier
1937:             5             80  com.fasterxml.jackson.dataformat.xml.util.XmlRootNameLookup
1938:             1             80  com.netflix.discovery.converters.jackson.EurekaXmlJacksonCodec$1
1939:             1             80  com.netflix.discovery.shared.transport.jersey.EurekaJerseyClientImpl$EurekaJerseyClientBuilder
1940:             1             80  com.netflix.eureka.registry.ResponseCacheImpl
1941:             2             80  com.netflix.eureka.util.MeasuredRate
1942:             2             80  com.netflix.eureka.util.MeasuredRate$1
1943:             2             80  com.netflix.eureka.util.batcher.TaskExecutors$TaskExecutorMetrics
1944:             2             80  com.sun.jersey.core.impl.provider.entity.XMLJAXBElementProvider$App
1945:             2             80  com.sun.jersey.core.impl.provider.entity.XMLJAXBElementProvider$General
1946:             2             80  com.sun.jersey.core.impl.provider.entity.XMLJAXBElementProvider$Text
1947:             2             80  com.sun.jersey.core.impl.provider.entity.XMLListElementProvider$App
1948:             2             80  com.sun.jersey.core.impl.provider.entity.XMLListElementProvider$General
1949:             2             80  com.sun.jersey.core.impl.provider.entity.XMLListElementProvider$Text
1950:             2             80  com.sun.jersey.core.impl.provider.entity.XMLRootElementProvider$App
1951:             2             80  com.sun.jersey.core.impl.provider.entity.XMLRootElementProvider$General
1952:             2             80  com.sun.jersey.core.impl.provider.entity.XMLRootElementProvider$Text
1953:             2             80  com.sun.jersey.core.impl.provider.entity.XMLRootObjectProvider$App
1954:             2             80  com.sun.jersey.core.impl.provider.entity.XMLRootObjectProvider$General
1955:             2             80  com.sun.jersey.core.impl.provider.entity.XMLRootObjectProvider$Text
1956:             2             80  com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$TabularMapping
1957:             2             80  com.sun.org.apache.xerces.internal.impl.XMLDocumentFragmentScannerImpl$ElementStack2
1958:             2             80  com.sun.org.apache.xerces.internal.impl.dtd.XMLDTDDescription
1959:             2             80  com.sun.org.apache.xerces.internal.impl.validation.ValidationState
1960:             5             80  com.sun.proxy.$Proxy125
1961:             5             80  com.sun.proxy.$Proxy130
1962:             5             80  com.sun.proxy.$Proxy140
1963:             5             80  com.sun.proxy.$Proxy15
1964:             5             80  com.sun.proxy.$Proxy153
1965:             5             80  com.sun.proxy.$Proxy25
1966:             5             80  com.sun.proxy.$Proxy32
1967:             5             80  com.sun.proxy.$Proxy48
1968:             5             80  com.sun.proxy.$Proxy66
1969:             2             80  com.sun.xml.internal.stream.util.BufferAllocator
1970:             2             80  com.thoughtworks.xstream.converters.extended.LookAndFeelConverter
1971:             2             80  com.thoughtworks.xstream.converters.reflection.LambdaConverter
1972:             2             80  com.thoughtworks.xstream.converters.reflection.ReflectionConverter
1973:             2             80  com.thoughtworks.xstream.converters.reflection.SerializableConverter
1974:             2             80  com.thoughtworks.xstream.mapper.AttributeMapper
1975:             2             80  freemarker.core.NotExpression
1976:             2             80  freemarker.core.NumberLiteral
1977:             2             80  java.io.BufferedWriter
1978:             2             80  java.io.ExpiringCache
1979:             5             80  java.io.FilePermission$1
1980:             2             80  java.net.SocketTimeoutException
1981:             2             80  java.security.cert.TrustAnchor
1982:             2             80  java.util.IdentityHashMap$ValueIterator
1983:             2             80  java.util.Locale$Category
1984:             5             80  java.util.concurrent.ConcurrentHashMap$ValuesView
1985:             5             80  java.util.concurrent.atomic.AtomicMarkableReference
1986:             2             80  java.util.regex.Pattern$Loop
1987:             2             80  javax.crypto.CryptoPolicyParser$CryptoPermissionEntry
1988:             5             80  javax.security.auth.x500.X500Principal
1989:             5             80  javax.validation.Validation$GetValidationProviderListAction
1990:             2             80  jdk.xml.internal.JdkXmlFeatures$XmlFeature
1991:             1             80  org.apache.catalina.startup.Tomcat$1
1992:             1             80  org.apache.catalina.webresources.StandardRoot
1993:             2             80  org.apache.coyote.http11.filters.IdentityInputFilter
1994:             2             80  org.apache.tomcat.util.buf.Utf8Decoder
1995:             5             80  org.hibernate.validator.internal.engine.MethodValidationConfiguration
1996:             5             80  org.hibernate.validator.internal.metadata.aggregated.BeanMetaDataImpl$1
1997:             5             80  org.hibernate.validator.internal.util.TypeResolutionHelper
1998:             5             80  org.springframework.boot.autoconfigure.cache.CacheCondition
1999:             1             80  org.springframework.boot.autoconfigure.web.ServerProperties$Tomcat
2000:             2             80  org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$5f34f7d5
2001:             2             80  org.springframework.cloud.commons.util.InetUtilsProperties
2002:             2             80  org.springframework.cloud.context.properties.ConfigurationPropertiesBeans
2003:             2             80  org.springframework.cloud.context.scope.GenericScope$LockedScopedProxyFactoryBean
2004:             2             80  org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader
2005:             2             80  org.springframework.context.expression.StandardBeanExpressionResolver
2006:             2             80  org.springframework.jndi.support.SimpleJndiBeanFactory
2007:             2             80  org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistry
2008:             1             80  org.springframework.web.servlet.handler.BeanNameUrlHandlerMapping
2009:             1             80  org.springframework.web.servlet.mvc.method.annotation.ExceptionHandlerExceptionResolver
2010:             1             80  org.springframework.web.servlet.view.freemarker.FreeMarkerView
2011:             2             80  sun.management.MemoryManagerImpl
2012:             2             80  sun.nio.ch.SelectionKeyImpl
2013:             2             80  sun.security.provider.JavaKeyStore$DualFormatJKS
2014:             2             80  sun.security.provider.certpath.AlgorithmChecker
2015:             5             80  sun.security.ssl.SSLCipher$T10BlockReadCipherGenerator
2016:             5             80  sun.security.ssl.SSLCipher$T10BlockWriteCipherGenerator
2017:             5             80  sun.security.util.DisabledAlgorithmConstraints$Constraints
2018:             2             80  sun.util.calendar.Era
2019:             1             72  [Ljava.lang.invoke.LambdaFormEditor$Transform$Kind;
